,hotel,arrival_date_month,meal,country,market_segment,distribution_channel,reserved_room_type,assigned_room_type,deposit_type,customer_type,reservation_status,reservation_status_date
109132,0,0,0,44,6,3,3,3,0,2,1,767
109133,0,0,0,57,6,3,3,3,0,2,1,767
109134,0,0,3,60,6,3,0,0,0,2,1,767
109135,0,0,0,44,6,3,3,3,0,3,1,767
109136,0,0,0,44,6,3,3,3,0,3,1,767
109137,0,0,2,57,6,3,3,3,0,2,1,767
109138,0,0,0,57,6,3,0,0,0,2,1,767
109139,0,0,0,77,4,3,0,0,0,3,1,767
109141,0,0,2,60,6,3,0,0,0,2,1,767
109142,0,0,0,60,3,1,0,0,0,2,1,767
109143,0,0,0,16,6,3,3,3,0,2,1,767
109144,0,0,0,140,6,3,0,0,0,2,1,767
109145,0,0,0,60,3,1,0,0,0,2,1,767
109146,0,0,0,60,6,3,0,0,0,2,1,767
109147,0,0,0,136,5,3,0,0,0,2,1,767
109148,0,0,0,60,3,1,0,0,0,2,1,767
109149,0,0,0,57,5,3,0,3,0,2,1,767
109150,0,0,3,16,6,3,0,0,0,2,1,767
109151,0,0,0,60,6,3,5,5,0,2,1,767
109152,0,0,0,60,6,3,0,0,0,2,1,767
109153,0,0,3,60,6,3,0,0,0,2,1,767
109154,0,0,0,136,3,1,3,3,0,2,1,767
109155,0,0,3,136,6,3,0,0,0,2,1,767
109156,0,0,0,76,6,3,5,5,0,2,1,767
109157,0,0,0,16,6,3,3,3,0,2,1,777
109158,0,0,0,57,5,3,0,3,0,2,1,767
109159,0,0,0,60,4,3,0,4,0,3,1,767
109160,0,0,3,44,6,3,0,0,0,2,1,767
109161,0,0,0,136,3,1,4,9,0,2,1,767
109162,0,0,0,136,4,3,0,2,0,3,1,767
109163,0,0,0,124,3,1,0,0,0,2,1,770
109164,0,0,0,141,6,3,0,0,0,2,1,768
109165,0,0,0,60,6,3,0,0,0,2,1,768
109166,0,0,3,170,6,3,0,0,0,2,1,768
109167,0,0,0,44,6,3,0,0,0,2,1,768
109168,0,0,0,57,5,3,0,3,0,2,1,768
109169,0,0,0,170,3,1,0,0,0,2,1,768
109170,0,0,2,57,6,3,3,3,0,2,1,768
109171,0,0,0,26,3,1,3,3,0,2,1,768
109172,0,0,0,16,5,3,0,0,0,3,1,768
109174,0,0,0,60,4,3,0,0,0,3,1,768
109175,0,0,0,57,3,1,3,3,0,2,1,768
109176,0,0,0,57,3,1,0,0,0,2,1,768
109177,0,0,0,57,5,3,0,3,0,2,1,768
109178,0,0,0,57,6,3,0,0,0,2,1,768
109179,0,0,0,57,5,3,0,3,0,2,1,768
109180,0,0,3,136,6,3,0,0,0,2,1,768
109181,0,0,0,155,4,3,0,0,0,3,1,768
109182,0,0,0,57,5,3,0,3,0,2,1,768
109183,0,0,0,57,6,3,0,0,0,2,1,768
109184,0,0,3,44,6,3,0,0,0,2,1,768
109185,0,0,2,57,6,3,0,0,0,2,1,768
109186,0,0,3,44,6,3,0,0,0,2,1,768
109187,0,0,0,57,5,3,0,3,0,0,1,768
109188,0,0,0,60,3,1,4,4,0,2,1,768
109189,0,0,0,60,3,1,0,0,0,2,1,768
109190,0,0,3,60,6,1,0,0,0,1,1,770
109191,0,0,3,44,6,3,0,0,0,2,1,768
109192,0,0,0,136,3,1,0,0,0,2,1,768
109193,0,0,0,57,6,3,5,5,0,2,1,768
109194,0,0,0,57,6,3,6,6,0,2,1,768
109195,0,0,0,141,6,3,3,3,0,2,1,768
109196,0,0,3,60,6,3,0,3,0,2,1,768
109197,0,0,0,155,6,3,0,0,0,2,1,768
109198,0,0,0,155,6,3,3,3,0,2,1,768
109199,0,0,0,16,6,3,3,3,0,2,1,768
109200,0,0,0,44,6,3,0,0,0,2,1,768
109201,0,0,0,55,6,3,0,0,0,2,1,768
109202,0,7,0,141,6,3,0,0,0,2,1,768
109203,0,0,0,44,6,3,0,0,0,2,1,768
109204,0,0,0,60,6,3,6,6,0,2,1,768
109205,0,7,0,44,5,3,0,0,0,2,1,768
109206,0,0,0,101,6,3,3,3,0,2,1,768
109207,0,0,0,82,6,3,3,3,0,2,1,768
109208,0,0,0,140,6,3,0,0,0,2,1,768
109209,0,0,0,140,6,3,0,0,0,2,1,768
109211,0,0,3,57,6,3,0,0,0,2,1,768
109212,0,0,0,57,6,3,3,3,0,2,1,768
109213,0,0,0,16,6,3,3,3,0,2,1,768
109214,0,0,0,60,6,3,3,3,0,2,1,768
109215,0,0,0,60,4,3,0,9,0,3,1,768
109216,0,0,0,124,5,3,0,9,0,3,1,768
109217,0,0,0,16,6,3,3,3,0,2,1,769
109218,0,0,0,57,5,3,0,3,0,2,1,769
109219,0,0,0,60,5,3,0,0,0,2,1,769
109220,0,0,0,30,6,3,0,0,0,2,1,769
109221,0,0,3,170,6,3,0,0,0,2,1,769
109222,0,0,3,44,6,3,0,0,0,2,1,769
109223,0,0,0,44,6,3,0,0,0,2,1,769
109224,0,0,0,60,6,3,5,5,0,2,1,769
109226,0,0,0,155,6,3,3,9,0,2,1,769
109227,0,0,0,26,3,1,3,3,0,2,1,769
109228,0,0,0,124,5,3,0,0,0,3,1,769
109229,0,0,0,136,3,1,0,0,0,2,1,769
109234,0,0,0,82,6,3,3,3,0,3,1,769
109235,0,0,0,77,6,3,3,3,0,2,1,769
109236,0,0,0,124,5,3,0,0,0,3,1,769
109238,0,0,3,136,6,3,0,0,0,2,1,769
109239,0,0,3,77,6,3,0,0,0,2,1,769
109240,0,0,0,170,6,3,3,3,0,2,1,769
109241,0,0,0,82,6,3,0,0,0,3,1,769
109242,0,0,0,81,6,3,0,0,0,2,1,769
109243,0,0,2,57,6,3,0,0,0,2,1,769
109244,0,0,0,16,6,3,3,3,0,2,1,769
109245,0,0,0,30,6,3,3,3,0,2,1,769
109247,0,0,0,44,6,3,3,3,0,2,1,769
109248,0,0,0,57,6,3,0,0,0,2,1,769
109249,0,0,3,57,6,3,0,0,0,2,1,769
109250,0,0,0,60,3,1,0,0,0,2,1,769
109251,0,0,0,7,6,3,0,0,0,2,1,769
109254,0,0,0,30,6,3,0,0,0,2,1,769
109255,0,0,2,81,6,3,0,0,0,2,1,769
109257,0,0,0,12,6,3,0,0,0,2,1,769
109258,0,0,0,136,1,1,6,6,0,2,1,769
109259,0,0,0,57,3,1,3,3,0,2,1,769
109260,0,0,0,47,2,0,0,0,0,3,1,769
109261,0,0,3,136,6,3,0,0,0,2,1,769
109262,0,0,0,60,5,3,3,3,0,2,1,769
109263,0,0,0,136,6,3,5,5,0,2,1,769
109265,0,0,0,124,5,3,0,0,0,3,1,769
109269,0,0,3,60,5,3,0,0,0,2,1,769
109271,0,0,0,124,5,3,0,0,0,3,1,769
109273,0,0,3,60,6,3,0,0,0,2,1,769
109275,0,0,0,124,6,3,0,0,0,2,1,769
109276,0,0,0,16,6,3,3,3,0,2,1,769
109277,0,0,0,124,3,1,0,0,0,2,1,769
109279,0,0,0,60,6,3,3,3,0,2,1,769
109280,0,0,0,124,3,1,0,0,0,2,1,769
109282,0,0,0,60,6,3,0,0,0,2,1,769
109283,0,0,2,136,3,1,0,3,0,2,1,769
109285,0,0,0,57,3,1,0,0,0,2,1,769
109286,0,0,0,155,6,3,3,3,0,2,1,769
109287,0,0,0,82,6,3,3,3,0,2,1,769
109288,0,0,0,60,6,3,0,0,0,2,1,769
109289,0,0,0,82,4,3,0,0,0,3,1,769
109290,0,0,0,124,3,1,3,3,0,2,1,769
109291,0,0,0,124,6,3,3,3,0,2,1,769
109292,0,0,3,60,5,3,0,0,0,2,1,769
109293,0,0,0,82,6,3,3,3,0,2,1,769
109294,0,0,0,124,5,3,0,1,0,3,1,769
109295,0,0,2,60,6,3,4,4,0,2,1,769
109297,0,0,0,136,6,3,0,0,0,2,1,769
109298,0,0,0,77,6,3,0,0,0,2,1,769
109299,0,0,0,55,5,3,0,0,0,3,1,769
109300,0,0,0,26,6,3,3,3,0,2,1,769
109301,0,0,0,60,6,3,4,4,0,2,1,769
109302,0,0,2,60,6,3,4,4,0,2,1,769
109305,0,0,0,124,5,3,0,0,0,3,1,769
109308,0,0,0,155,6,3,3,3,0,2,1,769
109309,0,0,0,57,6,3,0,0,0,2,1,769
109310,0,0,0,26,3,1,0,0,0,2,1,769
109311,0,0,0,16,6,3,5,5,0,2,1,769
109312,0,0,0,44,6,3,0,0,0,2,1,769
109313,0,0,0,124,5,3,0,0,0,3,1,769
109314,0,0,0,57,3,1,6,6,0,2,1,769
109315,0,0,0,13,6,3,3,3,0,2,1,769
109316,0,0,3,44,6,3,0,0,0,2,1,769
109317,0,0,0,155,6,3,3,5,0,2,1,769
109318,0,0,2,57,6,3,3,3,0,2,1,769
109319,0,0,3,170,6,3,0,0,0,2,1,770
109320,0,0,3,136,5,3,0,0,0,2,1,770
109321,0,0,2,60,6,3,0,0,0,2,1,770
109322,0,0,0,60,6,3,5,5,0,2,1,770
109323,0,0,0,136,6,3,0,0,0,2,1,770
109324,0,0,3,26,6,3,0,0,0,2,1,770
109325,0,0,3,2,6,1,0,0,0,2,1,770
109326,0,0,3,2,6,1,0,0,0,2,1,773
109327,0,8,0,2,6,1,0,0,0,2,1,801
109328,0,0,0,44,6,3,0,0,0,2,1,770
109329,0,0,3,136,6,3,0,0,0,2,1,770
109330,0,0,3,35,6,3,0,0,0,2,1,770
109331,0,0,0,7,6,3,0,0,0,2,1,770
109332,0,0,0,7,6,3,0,0,0,2,1,770
109333,0,0,0,155,6,3,0,0,0,2,1,770
109334,0,0,3,52,6,3,0,0,0,2,1,770
109335,0,0,3,44,6,3,0,0,0,2,1,770
109336,0,0,3,44,6,3,0,0,0,2,1,770
109337,0,0,0,60,3,1,0,0,0,2,1,770
109338,0,0,3,32,6,3,0,0,0,2,1,770
109339,0,0,0,44,6,3,0,0,0,2,1,770
109340,0,0,0,44,6,3,3,3,0,2,1,770
109341,0,0,0,141,6,3,0,0,0,2,1,770
109342,0,0,0,155,3,1,0,0,0,2,1,770
109343,0,0,0,134,6,3,0,0,0,2,1,770
109344,0,0,0,134,3,3,0,0,0,1,1,771
109345,0,0,3,124,6,3,0,0,0,2,1,770
109347,0,0,3,44,6,3,0,0,0,2,1,770
109348,0,0,0,13,6,3,0,0,0,2,1,770
109349,0,0,3,44,6,3,0,0,0,2,1,770
109350,0,0,3,30,6,3,0,0,0,2,1,770
109351,0,0,0,124,3,1,0,0,0,2,1,770
109352,0,0,0,16,6,3,3,3,0,2,1,770
109353,0,0,0,60,5,3,0,0,0,2,1,770
109355,0,0,0,52,6,3,4,4,0,2,1,770
109356,0,0,0,57,6,3,3,3,0,2,1,770
109357,0,0,0,30,6,3,3,3,0,2,1,770
109358,0,0,3,146,6,3,0,3,0,2,1,770
109359,0,0,0,44,6,3,0,0,0,2,1,770
109360,0,0,3,60,6,3,0,0,0,2,1,770
109361,0,0,2,52,3,1,6,6,0,2,1,770
109362,0,0,3,60,6,3,0,0,0,2,1,770
109363,0,0,0,141,6,3,3,3,0,2,1,770
109364,0,0,0,141,3,1,4,4,0,2,1,770
109365,0,0,0,60,6,3,3,3,0,2,1,770
109366,0,0,3,55,6,3,0,0,0,2,1,770
109367,0,0,0,60,3,1,0,0,0,2,1,770
109368,0,0,3,60,6,3,0,0,0,2,1,770
109371,0,0,3,30,6,3,0,0,0,2,1,770
109372,0,0,3,13,6,3,0,0,0,2,1,770
109373,0,0,0,44,6,3,3,3,0,2,1,770
109377,0,0,0,128,6,3,4,4,0,2,1,770
109379,0,0,0,13,6,3,0,0,0,2,1,771
109380,0,0,0,170,6,3,3,3,0,2,1,771
109381,0,0,0,134,3,1,0,0,0,2,1,771
109382,0,0,3,124,6,3,0,0,0,2,1,771
109383,0,0,3,57,6,3,0,3,0,2,1,771
109384,0,0,0,77,3,1,0,3,0,2,1,771
109385,0,0,0,60,4,3,0,0,0,3,1,771
109386,0,0,2,60,6,3,0,0,0,2,1,771
109387,0,0,0,44,4,3,0,0,0,3,1,771
109392,0,0,0,44,6,3,0,0,0,2,1,771
109394,0,0,0,44,4,3,0,0,0,3,1,771
109396,0,0,3,60,6,3,0,0,0,2,1,771
109397,0,0,0,47,6,3,3,3,0,2,1,771
109398,0,0,0,47,6,3,0,0,0,2,1,771
109400,0,0,0,57,6,3,0,0,0,2,1,771
109401,0,0,0,60,6,3,3,3,0,2,1,771
109402,0,0,0,77,6,3,3,3,0,2,1,771
109403,0,0,0,44,6,3,5,5,0,2,1,771
109404,0,0,3,57,6,3,0,0,0,2,1,771
109405,0,0,3,57,6,3,0,0,0,2,1,771
109406,0,0,0,44,6,3,0,0,0,2,1,771
109408,0,0,3,52,6,3,0,0,0,2,1,771
109409,0,0,0,16,5,3,0,3,0,2,1,771
109410,0,0,0,52,6,3,0,0,0,2,1,771
109411,0,0,0,44,6,3,0,0,0,2,1,771
109412,0,0,2,52,6,3,4,4,0,2,1,771
109413,0,0,2,57,5,3,0,3,0,2,1,771
109414,0,0,2,57,5,3,0,3,0,2,1,771
109418,0,0,0,52,3,1,3,3,0,2,1,771
109419,0,0,3,60,6,3,0,0,0,2,1,771
109420,0,0,0,57,6,3,0,0,0,2,1,771
109421,0,0,3,60,6,3,0,3,0,2,1,771
109422,0,0,2,33,6,3,0,0,0,2,1,771
109423,0,0,0,60,6,3,0,0,0,2,1,771
109424,0,0,0,170,6,3,4,4,0,2,1,771
109426,0,0,0,136,3,1,0,0,0,2,1,771
109429,0,0,0,101,6,3,1,0,0,2,1,771
109430,0,0,0,101,6,3,1,0,0,2,1,771
109432,0,0,0,136,6,3,0,0,0,2,1,771
109433,0,0,0,60,3,1,3,3,0,2,1,771
109434,0,0,2,57,6,3,4,4,0,2,1,771
109435,0,0,0,44,6,3,0,0,0,2,1,772
109436,0,0,3,44,6,3,0,0,0,2,1,772
109437,0,0,3,44,6,3,0,0,0,2,1,772
109438,0,0,0,13,5,3,0,0,0,2,1,772
109439,0,0,0,72,3,1,0,0,0,2,1,772
109440,0,0,0,13,3,1,0,0,0,2,1,772
109442,0,0,3,44,6,3,0,3,0,2,1,772
109443,0,0,0,57,5,3,0,3,0,2,1,772
109444,0,0,0,57,6,3,0,0,0,2,1,772
109445,0,0,3,81,6,3,0,0,0,2,1,772
109446,0,0,2,52,3,1,0,0,0,2,1,772
109447,0,0,0,52,3,1,0,0,0,2,1,772
109448,0,0,3,32,6,3,0,0,0,2,1,772
109450,0,0,0,60,6,3,6,6,0,2,1,772
109451,0,0,0,16,6,3,3,3,0,2,1,772
109452,0,0,0,170,6,3,0,0,0,2,1,772
109453,0,0,3,136,6,3,0,0,0,2,1,772
109454,0,0,0,170,6,3,3,3,0,2,1,772
109455,0,0,0,57,5,3,0,3,0,2,1,772
109456,0,0,0,170,6,3,1,1,0,2,1,772
109457,0,0,0,57,6,3,3,3,0,2,1,772
109458,0,0,0,101,5,3,0,0,0,2,1,772
109459,0,0,0,16,5,3,0,0,0,2,1,772
109460,0,0,0,77,6,3,3,3,0,2,1,772
109461,0,0,0,136,6,3,3,3,0,2,1,772
109462,0,0,0,136,3,1,0,0,0,2,1,772
109463,0,0,0,136,3,1,0,0,0,2,1,772
109464,0,0,0,136,3,1,0,0,0,2,1,772
109465,0,0,0,136,6,3,3,3,0,2,1,772
109466,0,0,2,52,6,3,0,0,0,2,1,772
109467,0,0,0,60,6,3,0,0,0,2,1,772
109468,0,0,0,57,6,3,5,5,0,2,1,772
109469,0,0,0,57,6,3,5,5,0,2,1,772
109470,0,0,0,16,3,1,0,0,0,2,1,772
109471,0,0,3,141,6,3,0,0,0,2,1,772
109472,0,0,0,67,3,1,0,0,0,2,1,772
109473,0,0,0,57,6,3,0,0,0,2,1,772
109475,0,0,0,57,6,3,0,0,0,2,1,772
109476,0,0,3,52,6,3,0,0,0,2,1,772
109477,0,0,0,57,3,1,0,0,0,2,1,772
109478,0,0,0,57,5,3,0,3,0,2,1,772
109479,0,0,0,16,6,3,0,0,0,2,1,772
109480,0,0,0,13,6,3,3,3,0,2,1,772
109481,0,0,3,60,6,3,0,0,0,2,1,772
109482,0,0,0,57,6,3,5,5,0,2,1,772
109483,0,0,0,60,3,1,4,4,0,2,1,772
109484,0,0,2,52,6,3,0,0,0,2,1,772
109485,0,0,3,60,6,3,0,0,0,2,1,772
109486,0,0,0,136,3,1,0,0,0,2,1,772
109487,0,0,0,57,2,0,0,0,0,2,1,772
109489,0,0,0,60,6,1,0,0,0,2,1,772
109490,0,0,2,52,6,3,0,0,0,2,1,772
109491,0,0,0,170,6,3,3,3,0,2,1,772
109492,0,0,0,170,6,3,1,1,0,2,1,772
109493,0,0,3,136,6,3,0,0,0,2,1,772
109494,0,0,0,47,6,3,3,3,0,2,1,773
109495,0,0,0,47,6,3,3,3,0,2,1,773
109496,0,0,0,44,6,3,0,0,0,2,1,773
109497,0,0,3,57,6,3,0,0,0,2,1,773
109498,0,0,0,60,5,3,0,0,0,2,1,773
109499,0,0,0,57,6,3,0,0,0,2,1,773
109500,0,0,2,82,6,3,0,0,0,2,1,773
109501,0,0,3,57,6,3,0,0,0,2,1,773
109502,0,0,3,26,6,3,0,0,0,2,1,773
109503,0,0,3,77,6,3,0,0,0,2,1,773
109504,0,0,0,60,6,3,0,0,0,2,1,773
109505,0,0,0,77,3,1,0,0,0,2,1,773
109506,0,0,0,44,3,1,3,3,0,2,1,773
109507,0,0,0,44,6,3,3,3,0,2,1,773
109508,0,0,0,81,6,3,0,0,0,2,1,773
109509,0,0,0,16,6,3,0,0,0,2,1,773
109510,0,0,0,13,6,3,3,3,0,2,1,773
109511,0,0,0,16,6,3,0,0,0,2,1,773
109512,0,0,0,44,6,3,3,3,0,2,1,773
109513,0,0,0,16,6,3,0,0,0,2,1,773
109514,0,0,0,52,3,1,6,6,0,2,1,773
109515,0,0,0,44,6,3,0,0,0,2,1,773
109516,0,0,0,44,6,3,4,4,0,2,1,773
109517,0,0,2,52,3,1,0,3,0,2,1,773
109518,0,0,0,20,3,1,0,0,0,2,1,773
109519,0,0,2,134,3,1,0,0,0,2,1,773
109520,0,0,3,169,6,3,0,0,0,2,1,773
109521,0,0,0,44,6,3,0,0,0,2,1,773
109522,0,0,0,32,3,1,0,0,0,2,1,773
109523,0,0,2,57,6,3,4,4,0,2,1,773
109524,0,0,0,57,6,3,3,3,0,2,1,773
109525,0,0,0,57,3,1,0,0,0,2,1,773
109526,0,0,0,57,6,3,0,0,0,2,1,773
109527,0,0,2,52,6,3,5,5,0,2,1,773
109528,0,0,0,82,6,1,0,3,0,2,1,773
109529,0,0,0,44,6,3,0,0,0,2,1,773
109530,0,0,0,77,6,3,0,0,0,2,1,773
109531,0,0,0,44,5,3,0,0,0,2,1,773
109532,0,0,0,44,6,3,0,0,0,2,1,773
109533,0,0,0,124,3,1,0,0,0,2,1,773
109534,0,0,0,16,6,3,0,0,0,2,1,773
109535,0,0,0,57,6,3,0,0,0,2,1,773
109536,0,0,3,52,6,3,0,0,0,2,1,773
109537,0,0,3,57,6,3,0,0,0,2,1,773
109538,0,0,3,60,6,3,0,0,0,2,1,773
109539,0,0,0,136,3,1,0,0,0,2,1,773
109540,0,0,3,57,6,3,0,0,0,2,1,773
109541,0,0,0,52,6,3,5,5,0,2,1,773
109542,0,0,0,170,3,1,0,0,0,2,1,773
109543,0,0,3,60,6,3,0,0,0,2,1,773
109544,0,0,2,57,3,1,4,4,0,2,1,773
109545,0,0,3,13,6,3,0,0,0,2,1,773
109546,0,0,3,57,6,3,0,0,0,2,1,773
109547,0,0,3,13,6,3,0,0,0,2,1,773
109548,0,0,3,60,6,3,0,9,0,2,1,773
109549,0,0,0,44,6,3,3,3,0,2,1,777
109550,0,0,0,47,6,3,0,0,0,2,1,774
109552,0,0,0,44,6,3,0,0,0,2,1,774
109553,0,0,3,170,6,3,0,0,0,2,1,774
109555,0,0,3,35,6,3,0,0,0,2,1,774
109556,0,0,0,26,6,3,0,0,0,2,1,774
109557,0,0,0,16,6,3,0,0,0,2,1,774
109558,0,0,0,47,6,3,0,0,0,2,1,774
109559,0,0,0,52,6,3,3,3,0,2,1,774
109560,0,0,0,136,6,3,0,0,0,2,1,774
109561,0,0,3,44,6,3,0,0,0,2,1,774
109562,0,0,0,13,6,3,0,0,0,2,1,774
109563,0,0,0,47,6,3,0,0,0,2,1,774
109564,0,0,0,170,6,3,6,6,0,2,1,774
109565,0,0,0,60,6,3,0,3,0,2,1,774
109566,0,0,0,35,6,3,0,2,0,2,1,774
109567,0,0,0,35,6,3,5,5,0,2,1,774
109568,0,0,0,57,6,3,3,0,0,2,1,774
109569,0,0,0,57,6,3,0,3,0,2,1,774
109570,0,0,0,16,6,3,0,0,0,2,1,774
109571,0,0,0,57,6,3,0,0,0,2,1,774
109572,0,0,0,16,6,3,0,0,0,2,1,774
109573,0,0,0,57,6,3,3,3,0,2,1,774
109574,0,0,0,13,6,3,6,6,0,2,1,774
109576,0,0,0,13,6,3,3,3,0,2,1,774
109577,0,0,0,57,6,3,3,3,0,2,1,774
109578,0,0,0,16,6,3,4,4,0,2,1,774
109579,0,0,0,77,6,3,0,0,0,2,1,774
109580,0,7,0,16,0,0,3,3,0,2,1,774
109581,0,0,3,16,6,3,0,0,0,2,1,774
109582,0,0,0,44,6,3,0,0,0,2,1,774
109583,0,0,0,52,3,1,0,0,0,2,1,774
109584,0,0,0,60,6,3,3,3,0,2,1,774
109585,0,0,2,13,3,1,3,3,0,2,1,774
109586,0,0,0,136,6,3,0,0,0,2,1,774
109587,0,0,0,30,6,3,0,0,0,2,1,774
109588,0,0,0,44,5,3,0,0,0,2,1,774
109589,0,0,0,30,6,3,3,3,0,2,1,774
109590,0,0,0,136,3,1,0,0,0,2,1,774
109591,0,0,0,30,3,1,6,6,0,2,1,774
109592,0,0,0,57,6,3,0,0,0,2,1,774
109593,0,0,0,57,3,1,0,0,0,2,1,774
109594,0,0,2,44,6,3,3,3,0,2,1,774
109595,0,0,3,57,6,3,0,0,0,2,1,774
109596,0,0,0,57,6,3,0,0,0,2,1,774
109597,0,0,0,13,6,3,3,3,0,2,1,774
109598,0,0,3,52,6,3,0,0,0,2,1,774
109599,0,0,0,136,3,1,0,0,0,2,1,774
109600,0,0,2,170,6,3,4,4,0,2,1,774
109601,0,0,0,111,3,1,0,0,0,2,1,774
109602,0,0,3,16,6,3,0,0,0,2,1,774
109603,0,0,3,136,6,3,0,0,0,2,1,774
109604,0,0,0,57,5,3,0,3,0,2,1,774
109605,0,0,0,16,6,3,5,5,0,2,1,774
109606,0,0,0,44,5,3,0,0,0,2,1,774
109607,0,0,0,136,6,3,0,0,0,2,1,774
109608,0,0,3,60,6,3,0,0,0,2,1,774
109609,0,0,3,77,6,3,0,0,0,2,1,774
109610,0,0,0,60,6,3,0,0,0,2,1,774
109611,0,0,0,52,5,3,0,3,0,2,1,774
109612,0,0,0,60,6,3,0,0,0,2,1,774
109613,0,0,0,44,5,3,3,3,0,2,1,774
109614,0,0,0,140,6,3,5,5,0,2,1,774
109615,0,0,0,44,6,3,0,0,0,2,1,774
109616,0,0,3,57,6,3,0,0,0,2,1,774
109617,0,0,3,72,6,3,0,0,0,2,1,774
109618,0,0,0,44,6,3,0,0,0,2,1,774
109619,0,0,3,32,6,3,0,0,0,2,1,774
109620,0,0,0,57,6,3,0,0,0,2,1,774
109621,0,0,0,136,5,3,0,0,0,2,1,774
109622,0,0,0,136,3,1,0,0,0,2,1,774
109623,0,0,3,60,6,3,0,0,0,2,1,774
109624,0,0,0,60,5,3,0,3,0,2,1,774
109625,0,0,0,55,6,3,0,0,0,2,1,774
109626,0,0,0,16,6,3,0,3,0,2,1,774
109627,0,0,0,47,6,3,3,3,0,2,1,774
109628,0,0,0,57,6,3,0,0,0,2,1,775
109629,0,0,0,57,6,3,3,3,0,2,1,775
109630,0,0,0,57,5,3,0,3,0,2,1,775
109631,0,0,0,47,6,3,3,3,0,2,1,775
109632,0,0,2,57,5,3,0,3,0,2,1,775
109633,0,0,2,57,5,3,0,3,0,2,1,775
109634,0,0,0,44,5,3,3,3,0,2,1,775
109635,0,0,3,13,6,3,0,0,0,2,1,775
109638,0,0,2,44,5,3,3,3,0,2,1,775
109640,0,0,0,44,6,3,0,0,0,2,1,775
109641,0,0,3,57,6,3,0,0,0,2,1,775
109642,0,0,3,60,6,3,0,0,0,2,1,775
109643,0,0,3,60,6,3,0,0,0,2,1,775
109644,0,0,3,77,6,3,0,0,0,2,1,775
109645,0,0,3,82,6,3,0,0,0,3,1,775
109646,0,0,0,26,6,3,0,0,0,2,1,775
109647,0,0,0,82,6,3,0,0,0,2,1,775
109652,0,0,3,60,6,3,0,0,0,2,1,775
109653,0,0,3,82,6,3,0,0,0,2,1,775
109654,0,0,3,163,6,3,0,0,0,2,1,775
109656,0,0,2,30,6,3,5,5,0,2,1,775
109657,0,0,0,57,6,3,5,5,0,2,1,775
109658,0,0,0,52,3,1,0,0,0,2,1,775
109659,0,0,0,57,6,3,0,0,0,2,1,775
109660,0,0,3,7,6,3,0,0,0,2,1,775
109661,0,0,0,57,6,3,0,0,0,2,1,775
109663,0,0,0,52,6,3,4,4,0,2,1,775
109664,0,0,0,52,6,3,0,0,0,2,1,775
109665,0,0,0,52,6,3,0,0,0,2,1,775
109666,0,0,0,52,3,1,0,0,0,2,1,775
109667,0,0,2,57,6,3,0,0,0,2,1,775
109668,0,0,0,52,5,3,0,3,0,2,1,775
109669,0,0,0,52,6,3,4,4,0,2,1,775
109670,0,0,2,57,3,1,3,3,0,2,1,775
109671,0,0,3,52,6,3,0,0,0,2,1,775
109672,0,0,0,44,6,3,1,0,0,2,1,775
109673,0,0,3,44,6,3,0,0,0,2,1,775
109674,0,0,0,26,6,3,4,5,0,2,1,775
109675,0,0,0,52,6,3,0,0,0,2,1,775
109676,0,0,0,82,6,3,3,3,0,2,1,775
109677,0,0,0,44,6,3,0,0,0,2,1,775
109678,0,0,0,44,5,3,0,0,0,2,1,775
109679,0,0,0,57,6,3,0,0,0,2,1,775
109680,0,0,0,44,6,3,0,3,0,2,1,775
109681,0,0,0,43,6,3,0,0,0,2,1,775
109682,0,0,3,52,6,3,0,0,0,2,1,775
109683,0,0,3,52,6,3,0,0,0,2,1,775
109684,0,0,3,136,6,3,0,0,0,2,1,775
109685,0,0,0,16,6,3,1,0,0,2,1,775
109686,0,0,0,16,6,3,1,0,0,2,1,775
109687,0,0,3,136,6,3,0,0,0,2,1,775
109688,0,0,0,44,6,3,3,3,0,2,1,775
109689,0,0,0,57,6,3,4,4,0,2,1,775
109690,0,0,3,136,6,3,0,0,0,2,1,775
109691,0,0,0,32,6,3,3,3,0,2,1,775
109692,0,0,0,52,3,1,3,3,0,2,1,775
109693,0,0,3,43,6,3,0,0,0,2,1,775
109694,0,0,0,44,6,3,0,0,0,2,1,775
109695,0,0,0,13,6,3,3,3,0,2,1,775
109696,0,0,0,52,3,1,0,0,0,2,1,775
109697,0,0,0,169,6,3,0,0,0,2,1,775
109699,0,0,3,169,6,3,0,0,0,2,1,775
109700,0,0,3,169,6,3,0,0,0,2,1,775
109701,0,0,0,52,6,3,3,3,0,2,1,775
109702,0,0,0,44,6,3,1,0,0,2,1,775
109703,0,0,0,52,5,3,0,3,0,2,1,775
109704,0,0,0,44,6,3,0,0,0,2,1,775
109705,0,0,3,52,6,3,0,0,0,2,1,775
109707,0,0,0,136,3,1,0,2,0,2,1,775
109708,0,0,3,60,6,3,0,3,0,2,1,775
109709,0,0,3,136,6,3,0,0,0,2,1,776
109710,0,0,0,57,6,3,3,3,0,2,1,776
109711,0,0,0,44,6,3,3,3,0,2,1,776
109712,0,0,0,52,5,3,0,0,0,2,1,776
109713,0,0,3,60,5,3,0,0,0,2,1,776
109714,0,0,0,60,6,3,3,3,0,2,1,776
109715,0,0,3,60,5,3,0,0,0,2,1,776
